朝代,姓名,姓名-简体,登科年份,登科年号,登科年号年份,登科年龄,科考成绩
未详,趙若檹,赵若檹,1247,未详,0,,0
未详,羅一鄂,罗一鄂,1247,未详,0,,0
南宋,艾汋,艾汋,1247,淳祐,7,,
未详,趙,赵,1247,未详,0,,0
未详,趙與欽,赵与钦,1247,未详,0,,0
南宋,舒斗祥,舒斗祥,1247,淳祐,,,
南宋,毛鼎新,毛鼎新,1247,淳祐,7,,
南宋,史崇文,史崇文,1247,淳祐,7,,
南宋,呂大圭,吕大圭,1247,淳祐,7,,
南宋,印應飛,印应飞,1247,淳祐,,,
南宋,汪立信,汪立信,1247,淳祐,7,,
未详,孫嶸叟,孙嵘叟,1247,未详,,,
南宋,李峻,李峻,1247,淳祐,7,,
南宋,余季芳,余季芳,1247,淳祐,7,,
南宋,胡居仁,胡居仁,1247,淳祐,4,,
南宋,胡伯虎,胡伯虎,1247,淳祐,7,,
南宋,林桂發,林桂发,1247,淳祐,7,,
南宋,胡用存,胡用存,1247,淳祐,7,,
南宋,林汝作,林汝作,1247,淳祐,7,,
南宋,姚垣,姚垣,1247,淳祐,7,,
南宋,章孝參,章孝参,1247,淳祐,7,,
南宋,雷宜中,雷宜中,1247,淳祐,7,,
南宋,江奎,江奎,1247,淳祐,7,,
南宋,張淵微,张渊微,1247,淳祐,7,,
南宋,陳有宗,陈有宗,1247,淳祐,7,,
南宋,陳應斗,陈应斗,1247,淳祐,7,,
南宋,陳鑒之,陈鉴之,1247,淳祐,7,,
南宋,陸鵬升,陆鹏升,1247,淳祐,7,,
南宋,黃蛻,黄蜕,1247,淳祐,7,,
南宋,劉蕃卿,刘蕃卿,1247,淳祐,7,,
南宋,鍾季玉,钟季玉,1247,淳祐,7,,
南宋,徐彬,徐彬,1247,淳祐,7,,
未详,王璪,王璪,1247,未详,,,
未详,金昌年,金昌年,1247,未详,,,
未详,高夢虤,高梦虤,1247,未详,,,
未详,楊炳,杨炳,1247,未详,,,
未详,吳應之,吴应之,1247,未详,,,
未详,趙孟傃,赵孟傃,1247,未详,,,
未详,陳一中,陈一中,1247,未详,,,
南宋,徐庚金,徐庚金,1247,淳祐,7,,
未详,胡庭芝,胡庭芝,1247,未详,,,
南宋,盧時中,卢时中,1247,淳祐,7,,
未详,趙崇訊,赵崇讯,1247,未详,,,
未详,金之焱,金之焱,1247,未详,,,
未详,毛洪,毛洪,1247,未详,,,
未详,趙汝沓,赵汝沓,1247,未详,,,
未详,方策,方策,1247,未详,,,
南宋,趙與植,赵与植,1246,淳祐,,,
南宋,吳旼,吴旼,1245,绍兴,15,,
未详,余君節,余君节,1244,未详,0,,0
未详,章春,章春,1244,未详,0,,0
南宋,陳合,陈合,1244,淳祐,4,,
未详,呂開元,吕开元,1244,未详,0,,0
未详,易斗元,易斗元,1244,未详,0,,0
未详,易子炎,易子炎,1244,未详,0,,0
未详,舒泌,舒泌,1244,未详,0,,0
南宋,何夢然,何梦然,1244,淳祐,4,,
南宋,洪勳,洪勋,1244,淳祐,4,,
未详,李以益,李以益,1244,未详,0,,0
未详,謝昌元,谢昌元,1244,未详,0,,0
未详,沈湀,沈湀,1244,未详,0,,0
南宋,湯漢,汤汉,1244,淳祐,4,,
未详,唐炎,唐炎,1244,未详,0,,0
南宋,曹元發,曹元发,1244,淳祐,4,,
未详,董炎,董炎,1244,未详,0,,0
未详,余孟成,余孟成,1244,未详,0,,0
未详,趙汝瀁,赵汝瀁,1244,未详,0,38,0
南宋,宋秉孫,宋秉孙,1244,淳祐,,,
南宋,許月卿,许月卿,1244,淳祐,4,,
未详,薛峻,薛峻,1244,未详,0,,0
南宋,林易,林易,1244,淳祐,,,
南宋,林㭘,林㭘,1244,淳祐,4,,
南宋,留夢炎,留梦炎,1244,淳祐,4,,
南宋,王登,王登,1244,淳祐,4,,
南宋,朱禩孫,朱禩孙,1244,淳祐,4,,
南宋,皮龍榮,皮龙荣,1244,淳祐,4,,
南宋,朱貔孫,朱貔孙,1244,淳祐,4,,
南宋,莫如德,莫如德,1244,淳祐,4,,
南宋,胡季虎,胡季虎,1244,淳祐,4,,
南宋,孫應鳳,孙应凤,1244,淳祐,4,,
南宋,章鑑,章鉴,1244,淳祐,4,,
南宋,郭閶,郭阊,1244,淳祐,4,,
南宋,張顯,张显,1244,淳祐,4,,
南宋,陳植,陈植,1244,淳祐,4,,
南宋,陳元桂,陈元桂,1244,淳祐,4,,
南宋,陳宗禮,陈宗礼,1244,淳祐,4,,
南宋,趙必岊,赵必岊,1244,淳祐,4,,
南宋,趙崇懌,赵崇怿,1244,淳祐,4,,
南宋,魯仕能,鲁仕能,1244,淳祐,4,,
未详,王邁,王迈,1244,未详,,,
南宋,盧斐之,卢斐之,1244,淳祐,4,,
未详,葉夢河,叶梦河,1244,未详,,,
未详,趙崇袍,赵崇袍,1244,未详,,,
南宋,謝士夔,谢士夔,1244,淳祐,4,,
南宋,李進,李进,1242,淳祐,2,,
未详,林希孔,林希孔,1241,未详,0,,0
未详,任士宏,任士宏,1241,未详,0,,0
南宋,林畊,林畊,1241,淳祐,1,,0
未详,陳知章,陈知章,1241,未详,0,,0
未详,黃辰,黄辰,1241,未详,0,,0
南宋,林汝沆,林汝沆,1241,淳祐,1,,0
南宋,張一清,张一清,1241,淳祐,1,,
未详,鄭玢,郑玢,1241,未详,0,,0
南宋,上官渙然,上官涣然,1241,淳祐,1,,
未详,蔣覲,蒋觐,1241,未详,0,,0
南宋,焦炳炎,焦炳炎,1241,淳祐,1,,3
南宋,潛說友,潜说友,1241,淳祐,4,,
未详,舒漳,舒漳,1241,未详,0,,0
未详,何夢祥,何梦祥,1241,未详,0,,0
未详,郭必大,郭必大,1241,未详,0,,0
南宋,史能之,史能之,1241,淳祐,1,,
南宋,史有之,史有之,1241,淳祐,1,,
南宋,陸合,陆合,1241,淳祐,1,,
南宋,戴侗,戴侗,1241,淳祐,,,
未详,楊宗卿,杨宗卿,1241,未详,0,,0
未详,黃俞,黄俞,1241,未详,0,,0
南宋,王應麟,王应麟,1241,淳祐,1,,
南宋,王轟,王轰,1241,淳祐,1,,0
未详,張自彊,张自彊,1241,未详,0,,0
未详,張自東,张自东,1241,未详,0,,0
南宋,林耕,林耕,1241,淳祐,1,,
未详,趙必瑄,赵必瑄,1241,未详,0,,0
南宋,歐陽守道,欧阳守道,1241,淳祐,1,,
未详,貝斗山,贝斗山,1241,未详,0,,0
南宋,曹孝慶,曹孝庆,1241,淳祐,1,,
未详,曹良度,曹良度,1241,未详,0,,0
未详,董更生,董更生,1241,未详,0,,0
未详,董甫,董甫,1241,未详,0,,0
未详,董烈,董烈,1241,未详,0,,0
未详,吳監,吴监,1241,未详,0,,0
南宋,吳勢卿,吴势卿,1241,淳祐,1,,
南宋,吳濚,吴溁,1241,淳祐,,,
未详,趙孟遒,赵孟遒,1241,未详,0,,0
未详,趙必逅,赵必逅,1241,未详,0,,0
未详,厲孟龍,厉孟龙,1241,未详,0,,0
未详,趙與軸,赵与轴,1241,未详,0,,0
未详,汪應文,汪应文,1241,未详,0,,0
未详,曾哲,曾哲,1241,未详,0,,0
南宋,利登,利登,1241,淳祐,1,,
南宋,王巳,王巳,1241,淳祐,1,,
南宋,王漢英,王汉英,1241,淳祐,1,,
南宋,史若訥,史若讷,1241,淳祐,1,,
南宋,汪元春,汪元春,1241,淳祐,1,,
南宋,汪夢雷,汪梦雷,1241,淳祐,1,,
南宋,吳必達,吴必达,1241,淳祐,1,,第一
南宋,吳附鳳,吴附凤,1241,淳祐,1,,
南宋,章汝鈞,章汝钧,1241,淳祐,1,,
南宋,徐儼夫,徐俨夫,1241,淳祐,1,,
南宋,馮去非,冯去非,1241,淳祐,1,,
南宋,趙時錡,赵时锜,1241,淳祐,1,,
南宋,趙景緯,赵景纬,1241,淳祐,1,,
南宋,劉坦,刘坦,1241,淳祐,1,,
南宋,劉浩,刘浩,1241,淳祐,1,,
南宋,劉仕龍,刘仕龙,1241,淳祐,1,,
南宋,劉自貴,刘自贵,1241,淳祐,1,,
南宋,劉良貴,刘良贵,1241,淳祐,1,,
南宋,錢端琮,钱端琮,1241,淳祐,1,,
南宋,吳覺,吴觉,1241,淳祐,1,,
未详,王夢達,王梦达,1241,未详,,,
未详,朱傑,朱杰,1241,未详,0,,
未详,劉士龍,刘士龙,1241,未详,,,
未详,呂遇龍,吕遇龙,1241,未详,,,
未详,李自立,李自立,1241,未详,,,
未详,馬潤祖,马润祖,1241,未详,,,
未详,陳謙亨,陈谦亨,1241,未详,,,
未详,趙亮夫,赵亮夫,1241,未详,,,
南宋,俞掞,俞掞,1241,淳祐,1,,
未详,韓境,韩境,1238,未详,0,,0
南宋,方濯,方濯,1238,嘉熙,2,,
南宋,劉應龍,刘应龙,1238,嘉熙,2,,
未详,方克昌,方克昌,1238,未详,0,,0
未详,方克嗣,方克嗣,1238,未详,0,,0
未详,黃星卿,黄星卿,1238,未详,0,,0
未详,鄭龍甫,郑龙甫,1238,未详,0,,0
未详,戴得一,戴得一,1238,未详,0,,0
未详,戴浩,戴浩,1238,未详,0,,0
未详,陳中孚,陈中孚,1238,未详,0,,0
未详,趙與積,赵与积,1238,未详,0,,0
未详,程有文,程有文,1238,未详,0,,0
未详,孔燁,孔烨,1238,未详,0,,0
南宋,丁大全,丁大全,1238,嘉熙,2,,
未详,魏峻,魏峻,1238,未详,0,,0
未详,周梅叟,周梅叟,1238,未详,0,,9
南宋,邵應豹,邵应豹,1238,嘉熙,2,,
未详,方洪,方洪,1238,未详,0,,0
未详,舒滋,舒滋,1238,未详,0,,0
未详,汪之邵,汪之邵,1238,未详,0,,0
未详,郭拯,郭拯,1238,未详,0,,0
南宋,孫德之,孙德之,1238,嘉熙,2,,
未详,李淦,李淦,1238,未详,0,,0
未详,史本之,史本之,1238,未详,0,,0
未详,陸采,陆采,1238,未详,0,,0
未详,陸爚,陆爚,1238,未详,0,,0
未详,陸熊,陆熊,1238,未详,0,,0
未详,陸點,陆点,1238,未详,0,,0
未详,陸埏,陆埏,1238,未详,0,,0
南宋,胡太初,胡太初,1238,嘉熙,2,,
未详,黃煥,黄焕,1238,未详,0,,0
未详,黃綱,黄纲,1238,未详,0,,0
未详,黃士度,黄士度,1238,未详,0,,0
未详,趙崇滁,赵崇滁,1238,未详,0,,0
未详,樓梓,楼梓,1238,未详,0,,0
未详,樓侃,楼侃,1238,未详,0,,0
南宋,樓條,楼条,1238,嘉熙,2,,0
南宋,林企,林企,1238,嘉熙,2,,0
未详,趙與懃,赵与懃,1238,未详,0,,0
南宋,劉次春,刘次春,1238,嘉熙,2,,
未详,劉炤,刘炤,1238,未详,0,,0
未详,劉,刘,1238,未详,0,,0
未详,貝斗南,贝斗南,1238,未详,0,,0
未详,曹怡老,曹怡老,1238,未详,,,
未详,聞人中修,闻人中修,1238,未详,0,,0
南宋,翁合,翁合,1238,嘉熙,2,,
未详,楊,杨,1238,未详,0,,0
南宋,楊白,杨白,1238,嘉熙,2,,
南宋,林明善,林明善,1238,嘉熙,2,,0
未详,黃鉀,黄钾,1238,未详,0,,0
未详,吳從龍,吴从龙,1238,未详,0,,0
南宋,林爽邦,林爽邦,1238,嘉熙,2,,0
未详,曹邰,曹邰,1238,未详,,,
未详,林希潮,林希潮,1238,未详,0,,0
未详,顧紹午,顾绍午,1238,未详,0,,0
未详,過正己,过正己,1238,未详,0,,0
未详,薛嶠,薛峤,1238,未详,0,,0
南宋,邵忱,邵忱,1238,嘉熙,2,,
南宋,邵澤,邵泽,1238,嘉熙,2,,榜眼
南宋,林奭,林奭,1238,嘉熙,2,,
南宋,王復,王复,1238,嘉熙,2,,
南宋,印應雷,印应雷,1238,嘉熙,2,,
南宋,朱南傑,朱南杰,1238,嘉熙,2,,
南宋,吳炎,吴炎,1238,嘉熙,2,,
南宋,吳夢弼,吴梦弼,1238,嘉熙,2,,
南宋,林存,林存,1238,嘉熙,2,,
南宋,周元龜,周元龟,1238,嘉熙,2,,
南宋,周坦,周坦,1238,嘉熙,2,,進士第一
南宋,唐韶,唐韶,1238,嘉熙,2,,
南宋,陳仲微,陈仲微,1238,嘉熙,2,,
南宋,黃應春,黄应春,1238,嘉熙,2,,
南宋,許子良,许子良,1238,嘉熙,2,,
南宋,徐子卿,徐子卿,1238,嘉熙,2,,
南宋,徐夢發,徐梦发,1238,嘉熙,2,,
南宋,梁椅,梁椅,1238,嘉熙,2,,
南宋,梁應龍,梁应龙,1238,嘉熙,2,,
南宋,陳存天,陈存天,1238,嘉熙,2,,
南宋,陳淳祖,陈淳祖,1238,嘉熙,2,,
南宋,常挺,常挺,1238,嘉熙,2,,
南宋,馮夢得,冯梦得,1238,嘉熙,2,,
南宋,曾華,曾华,1238,嘉熙,2,,
南宋,趙㮚,赵㮚,1238,嘉熙,2,,
南宋,趙與岡,赵与冈,1238,嘉熙,2,,
南宋,趙與縱,赵与纵,1238,嘉熙,2,,
南宋,蔣廷玉,蒋廷玉,1238,嘉熙,2,,
南宋,劉子實,刘子实,1238,嘉熙,2,,
南宋,賴棟,赖栋,1238,嘉熙,2,,
南宋,盧方春,卢方春,1238,嘉熙,2,,
南宋,戴良齊,戴良齐,1238,嘉熙,2,,
未详,王囦金,王囦金,1238,未详,,,
未详,劉汝礪,刘汝砺,1238,未详,,,
南宋,樓祥,楼祥,1238,嘉熙,2,,
南宋,徐璇,徐璇,1238,嘉熙,2,,
南宋,樓晏,楼晏,1238,嘉熙,2,,
南宋,樓子固,楼子固,1238,嘉熙,2,,
未详,趙時範,赵时范,1238,未详,,,
未详,方嘉錫,方嘉锡,1238,未详,,,
未详,洪毅,洪毅,1238,未详,,,
未详,呂撫,吕抚,1238,未详,,,
未详,邵復,邵复,1238,未详,,,
未详,蔣厚,蒋厚,1238,未详,,,
南宋,王囦金,王囦金,1238,嘉熙,2,,
南宋,呂沆,吕沆,1236,端平,,,
南宋,王冑,王胄,1236,嘉定,16,,
南宋,賈南金,贾南金,1236,端平,3,,
南宋,洪芹,洪芹,1235,端平,2,,
南宋,鄭偘,郑偘,1235,端平,2,,
南宋,林希逸,林希逸,1235,端平,2,,
未详,方大東,方大东,1235,未详,0,51,0
未详,方清孫,方清孙,1235,未详,0,18,0
未详,高衡孫,高衡孙,1235,未详,0,,0
未详,陳拱,陈拱,1235,未详,0,,0
未详,傅應子,傅应子,1235,未详,0,,0
南宋,陳垌,陈垌,1235,端平,2,,
未详,陳應甲,陈应甲,1235,未详,0,,0
未详,趙與理,赵与理,1235,未详,0,,0
未详,趙,赵,1235,未详,0,,0
南宋,丁大仝,丁大仝,1235,端平,2,,
未详,易格,易格,1235,未详,0,,0
未详,舒浙之,舒浙之,1235,未详,0,,0
未详,舒游之,舒游之,1235,未详,0,,0
未详,汪龍友,汪龙友,1235,未详,0,,0
未详,臧棐,臧棐,1235,未详,0,,0
未详,李以牧,李以牧,1235,未详,0,,0
南宋,檀宗直,檀宗直,1235,端平,2,,0
未详,黃仁桂,黄仁桂,1235,未详,0,,0
未详,趙崇曖,赵崇暧,1235,未详,0,,0
未详,曾希林,曾希林,1235,未详,0,,0
未详,張槃,张槃,1235,未详,0,,0
未详,樓昭,楼昭,1235,未详,0,,0
未详,樓梲,楼棁,1235,未详,0,,0
未详,樓,楼,1235,未详,0,,0
南宋,樓槔,楼槔,1235,端平,2,,0
未详,王龍應,王龙应,1235,未详,0,,0
南宋,林孟雲,林孟云,1235,端平,2,,0
未详,劉煇,刘𪸩,1235,未详,0,,0
南宋,潘牥,潘牥,1235,端平,2,,3
未详,吳湜,吴湜,1235,未详,0,,0
未详,俞應龍,俞应龙,1235,未详,0,,0
未详,戴用龍,戴用龙,1235,未详,0,,0
未详,何塾,何塾,1235,未详,0,,0
南宋,吳叔告,吴叔告,1235,端平,2,43,1
南宋,陳容,陈容,1235,端平,3,,
南宋,方棫,方棫,1235,端平,2,,
未详,方碩子,方硕子,1235,未详,0,,0
未详,趙良鋅,赵良锌,1235,未详,0,,0
未详,饒宋英,饶宋英,1235,未详,0,,0
南宋,饒應龍,饶应龙,1235,端平,2,,
未详,羅一龍,罗一龙,1235,未详,0,,0
南宋,李丑父,李丑父,1235,端平,2,,
南宋,張檉,张柽,1235,端平,2,,0
未详,危國材,危国材,1235,未详,0,,0
南宋,王稼,王稼,1235,端平,2,,
南宋,王夢得,王梦得,1235,端平,2,,
南宋,王世傑,王世杰,1235,端平,2,,
南宋,王觀國,王观国,1235,绍兴,5,,
南宋,王在,王在,1235,端平,2,,
南宋,史功舉,史功举,1235,端平,2,,
南宋,李伯玉,李伯玉,1235,端平,2,,
南宋,吳槃,吴槃,1235,端平,2,,
南宋,余枬,余枬,1235,端平,2,,
南宋,呂重庚,吕重庚,1235,端平,,,
南宋,林應炎,林应炎,1235,端平,2,,進士出身
南宋,陳堯道,陈尧道,1235,端平,2,,
南宋,林彬之,林彬之,1235,端平,2,,
南宋,俞端,俞端,1235,端平,2,,
南宋,范東叟,范东叟,1235,端平,2,,
南宋,夏嚞,夏嚞,1235,端平,2,,
南宋,孫吳會,孙吴会,1235,端平,2,,
南宋,金南美,金南美,1235,端平,2,,
南宋,殷淳,殷淳,1235,端平,2,,
南宋,張道洽,张道洽,1235,端平,2,,
南宋,張興龍,张兴龙,1235,端平,2,,
南宋,陳東之,陈东之,1235,端平,2,,
南宋,陳應申,陈应申,1235,端平,2,,
南宋,莊師熊,庄师熊,1235,端平,2,,
南宋,黃君任,黄君任,1235,端平,2,,
南宋,詹文杓,詹文杓,1235,端平,2,,
南宋,趙阜,赵阜,1235,端平,2,,
南宋,趙必贊,赵必赞,1235,端平,2,,
南宋,趙希囿,赵希囿,1235,端平,2,,
南宋,潘墀,潘墀,1235,端平,2,,
南宋,鄭士懿,郑士懿,1235,端平,2,,
南宋,鄭雄飛,郑雄飞,1235,端平,2,,
南宋,劉并,刘并,1235,端平,2,,
南宋,劉天定,刘天定,1235,端平,2,,
南宋,謝升賢,谢升贤,1235,端平,2,,
南宋,謝處厚,谢处厚,1235,端平,2,,
南宋,韓禾,韩禾,1235,端平,2,,
南宋,儲國秀,储国秀,1235,端平,2,,
南宋,王龜鼎,王龟鼎,1235,端平,2,,
未详,施朝宗,施朝宗,1235,未详,,,
未详,邵吉甫,邵吉甫,1235,未详,,,
未详,吳因雷,吴因雷,1235,未详,,,
未详,吳希顏,吴希颜,1235,未详,,,
未详,楊夢高,杨梦高,1235,未详,,,
未详,葉謨,叶谟,1235,未详,,,
未详,葉礜,叶礜,1235,未详,,,
未详,趙括夫,赵括夫,1234,未详,0,,0
南宋,方之泰,方之泰,1232,绍定,5,,
未详,陳信,陈信,1232,未详,0,,0
未详,蔡儀甫,蔡仪甫,1232,未详,0,,0
南宋,葉大有,叶大有,1232,绍定,5,,
未详,陸叡,陆叡,1232,未详,0,,0
未详,戴鐸,戴铎,1232,未详,0,,0
未详,師遇,师遇,1232,未详,,,
未详,傅,傅,1232,未详,0,,0
南宋,陳晉接,陈晋接,1232,绍定,5,,
未详,趙與灃,赵与沣,1232,未详,0,,0
未详,汪澄之,汪澄之,1232,未详,0,,0
南宋,汪之埜,汪之埜,1232,绍定,5,,
南宋,卓夢卿,卓梦卿,1232,绍定,5,,
未详,周應旂,周应旗,1232,未详,0,,0
未详,臧夢祥,臧梦祥,1232,未详,0,,0
南宋,洪揚祖,洪扬祖,1232,绍定,5,,
未详,鞏峻,巩峻,1232,未详,0,,0
南宋,杜幼節,杜幼节,1232,绍定,5,,
未详,曹晏子,曹晏子,1232,未详,0,,0
未详,丁燫,丁燫,1232,未详,0,,0
南宋,薛師傅,薛师傅,1232,绍定,5,,
未详,陳大方,陈大方,1232,未详,0,,0
未详,顧銓,顾铨,1232,未详,0,,0
未详,趙汝榗,赵汝榗,1232,未详,0,,0
南宋,趙崇纘,赵崇缵,1232,绍定,5,,
未详,郎偉,郎伟,1232,未详,0,,0
未详,郎伋,郎伋,1232,未详,0,,0
南宋,樓濂,楼濂,1232,绍定,5,,0
南宋,樓瀚,楼瀚,1232,绍定,5,,0
未详,樓,楼,1232,未详,0,,0
未详,樓,楼,1232,未详,0,,0
南宋,王璞,王璞,1232,绍定,5,,
南宋,林雲,林云,1232,绍定,5,,0
未详,劉燧,刘燧,1232,未详,0,,0
未详,莫秀謙,莫秀谦,1232,未详,0,,0
未详,歐陽衡,欧阳衡,1232,未详,0,,0
未详,邊之基,边之基,1232,未详,0,,0
未详,邊之問,边之问,1232,未详,0,,0
南宋,方岳,方岳,1232,绍定,5,,7
未详,戴塤,戴埙,1232,未详,0,,0
南宋,竇忠棐,窦忠棐,1232,绍定,5,,
南宋,吳舜龍,吴舜龙,1232,绍定,5,,
南宋,左譽,左誉,1232,绍定,5,,0
未详,董洪,董洪,1232,未详,0,,0
南宋,徐元傑,徐元杰,1232,绍定,5,,1
南宋,翁酉,翁酉,1232,绍定,5,,
未详,蕭涓,萧涓,1232,未详,0,,0
未详,張鎮,张镇,1232,未详,0,,0
南宋,蕭崱,萧崱,1232,绍定,5,,
南宋,張恢,张恢,1232,绍定,5,,7
未详,俞夢洛,俞梦洛,1232,未详,0,,0
未详,何嵩之,何嵩之,1232,未详,0,,0
未详,侯俁,侯俣,1232,未详,0,,0
未详,王庭椿,王庭椿,1232,未详,0,,0
未详,樂甫,乐甫,1232,未详,0,,0
未详,趙崇槃,赵崇槃,1232,未详,0,,0
南宋,甘茂榮,甘茂荣,1232,绍定,5,,
未详,陳子椿,陈子椿,1232,未详,0,,0
未详,趙崇曒,赵崇曒,1232,未详,0,,0
南宋,饒應子,饶应子,1232,绍定,5,,
未详,趙時楀,赵时楀,1232,未详,0,,0
未详,過夢符,过梦符,1232,未详,0,,0
未详,倪立,倪立,1232,未详,0,,0
未详,趙崇譄,赵崇譄,1232,未详,0,,0
未详,趙崇靇,赵崇靇,1232,未详,0,,0
未详,趙崇彪,赵崇彪,1232,未详,0,,0
南宋,蹇維之,蹇维之,1232,绍定,5,,
未详,江鎔,江镕,1232,未详,0,,0
未详,江己,江己,1232,未详,0,,0
南宋,陳慶勉,陈庆勉,1232,绍定,5,,
南宋,桂錫孫,桂锡孙,1232,绍定,5,,
南宋,俞桂,俞桂,1232,绍定,5,,
南宋,徐明叔,徐明叔,1232,绍定,5,,
南宋,林元晉,林元晋,1232,绍定,5,,
南宋,史季溫,史季温,1232,绍定,5,,
南宋,向士璧　,向士璧　,1232,绍定,5,,
南宋,任嚴,任严,1232,绍定,5,,
南宋,朱繼芳,朱继芳,1232,绍定,5,,
南宋,汪應元,汪应元,1232,绍定,5,,
南宋,宋遇,宋遇,1232,绍定,5,,
南宋,林經德,林经德,1232,绍定,5,,
南宋,卓得慶,卓得庆,1232,绍定,5,,
南宋,胡穎,胡颖,1232,绍定,5,,
南宋,施退翁,施退翁,1232,绍定,5,,
南宋,胡弌之,胡弌之,1232,绍定,5,,
南宋,茅登,茅登,1232,绍定,5,,
南宋,洪夢龍,洪梦龙,1232,绍定,5,,
南宋,孫願質,孙愿质,1232,绍定,5,,
南宋,孫子秀,孙子秀,1232,绍定,5,,
南宋,郭正子,郭正子,1232,绍定,5,,
南宋,黃復古,黄复古,1232,绍定,5,,
南宋,黃履翁,黄履翁,1232,绍定,5,,
南宋,彭夢?,彭梦?,1232,绍定,5,,
南宋,王之埜,王之埜,1232,绍定,5,,
南宋,吳文震,吴文震,1232,绍定,5,,
南宋,張雄,张雄,1232,绍定,5,,
南宋,張濟之,张济之,1232,绍定,5,,
南宋,陳一鶚,陈一鹗,1232,绍定,5,,
南宋,陸壑,陆壑,1232,绍定,5,,
南宋,黃質,黄质,1232,绍定,5,,
南宋,楊諄,杨谆,1232,绍定,5,,
南宋,靳盈之,靳盈之,1232,绍定,5,,
南宋,趙時願,赵时愿,1232,绍定,5,,
南宋,鄭公玉,郑公玉,1232,绍定,5,,
未详,陳惟月,陈惟月,1232,未详,,,
未详,趙時政,赵时政,1232,未详,,,
未详,陳常武,陈常武,1232,未详,,,
未详,楊樵,杨樵,1232,未详,,,
南宋,陳堅,陈坚,1231,绍定,4,,
未详,李治,李治,1230,未详,0,39,0
未详,曾宏用,曾宏用,1230,未详,0,,0
南宋,馬天驥,马天骥,1230,绍定,3,,
金,孟攀鱗,孟攀鳞,1230,正大,7,,
未详,徒單公履,徒单公履,1230,未详,,,
未详,曹居一,曹居一,1230,未详,,,
南宋,蔡杭,蔡杭,1229,绍定,2,,
南宋,楊棟,杨栋,1229,绍定,2,,2
南宋,豐茞,丰茞,1229,绍定,3,,
未详,劉應東,刘应东,1229,未详,0,,0
未详,潘立本,潘立本,1229,未详,0,,0
未详,林開先,林开先,1229,未详,0,,0
未详,方雷渙,方雷涣,1229,未详,0,,0
未详,李衢,李衢,1229,未详,0,,0
南宋,高斯得,高斯得,1229,绍定,2,,
未详,陳龍用,陈龙用,1229,未详,0,,0
南宋,陳伯圭,陈伯圭,1229,绍定,2,,
未详,趙與善,赵与善,1229,未详,0,,0
未详,趙與諒,赵与谅,1229,未详,0,,0
南宋,陳大猷,陈大猷,1229,绍定,2,,
未详,趙孟握,赵孟握,1229,未详,0,,0
南宋,趙與潞,赵与潞,1229,绍定,2,,
未详,趙與洸,赵与洸,1229,未详,0,,0
未详,程若顏,程若颜,1229,未详,0,,0
未详,程若疇,程若畴,1229,未详,0,,0
未详,趙希鐩,赵希鐩,1229,未详,0,,0
南宋,程元鳳,程元凤,1229,绍定,2,,
未详,范宗文,范宗文,1229,未详,0,,0
未详,易乾,易乾,1229,未详,0,,0
南宋,易柟,易柟,1229,绍定,2,,0
南宋,王鎔,王镕,1229,绍定,2,,0
南宋,喬幼聞,乔幼闻,1229,绍定,,,
未详,洪牧,洪牧,1229,未详,0,,0
未详,李詞伯,李词伯,1229,未详,,,
未详,史及之,史及之,1229,未详,0,,0
未详,史望之,史望之,1229,未详,0,,0
南宋,楊珏,杨珏,1229,绍定,2,,
